19.842
21.013
21.695
16.133
19.967
19.734
16.231
12.159
18.140
23.465
21.369
20.515
20.467
20.213
19.445
21.777
19.663
18.684
15.262
12.295
18.760
23.929
21.461
17.144
19.584
19.632
19.120
18.859
19.909
19.045
17.494
12.751
19.444
21.405
21.908
18.652
18.083
19.971
20.617
21.234
20.758
19.443
17.183
12.957
20.049
22.647
21.260
18.684
18.367
21.528
22.056
19.232
20.411
20.787
18.300
13.228
20.442
23.197
22.484
21.595
20.616
20.876
20.373
23.342
22.202
22.644
19.077
14.543
21.875
24.748
22.046
22.973
21.333
21.792
24.977
21.372
22.555
20.787
18.490
13.100
20.075
24.347
22.508
22.314
21.567
22.550
11.183
2.446
4.117
8.970
10.629
8.360
10.939
11.562
12.123
12.654
9.863
11.399
13.360
13.016
13.727
14.109

