ds,y,t-168Mod
2020-02-17 15:00:00,1302.477,0.0
2020-02-17 16:00:00,1269.49,0.0
2020-02-17 17:00:00,1583.011,0.0
2020-02-17 18:00:00,2094.384,0.0
2020-02-17 19:00:00,1763.668,0.0
2020-02-17 20:00:00,1206.152,0.0
2020-02-17 21:00:00,668.858,0.0
2020-02-17 22:00:00,318.378,0.0
2020-02-17 23:00:00,282.47,0.0
2020-02-18 00:00:00,163.987,0.0
2020-02-18 01:00:00,117.772,0.0
2020-02-18 02:00:00,80.834,0.0
2020-02-18 03:00:00,101.541,0.0
2020-02-18 04:00:00,122.731,0.0
2020-02-18 05:00:00,184.112,0.0
2020-02-18 06:00:00,429.166,0.0
2020-02-18 07:00:00,946.215,0.0
2020-02-18 08:00:00,1204.724,0.0
2020-02-18 09:00:00,1390.275,0.0
2020-02-18 10:00:00,823.967,0.0
2020-02-18 11:00:00,1195.881,0.0
2020-02-18 12:00:00,1233.357,0.0
2020-02-18 13:00:00,1240.636,0.0
2020-02-18 14:00:00,1340.265,0.0
2020-02-18 15:00:00,1371.237,0.0
2020-02-18 16:00:00,1440.986,0.0
2020-02-18 17:00:00,1824.526,0.0
2020-02-18 18:00:00,1671.59,0.0
2020-02-18 19:00:00,1835.08,0.0
2020-02-18 20:00:00,1118.06,0.0
2020-02-18 21:00:00,677.617,0.0
2020-02-18 22:00:00,423.463,0.0
2020-02-18 23:00:00,265.042,0.0
2020-02-19 00:00:00,194.7,0.0
2020-02-19 01:00:00,99.3,0.0
2020-02-19 02:00:00,102.52,0.0
2020-02-19 03:00:00,88.769,0.0
2020-02-19 04:00:00,83.99,0.0
2020-02-19 05:00:00,197.388,0.0
2020-02-19 06:00:00,422.274,0.0
2020-02-19 07:00:00,1000.373,0.0
2020-02-19 08:00:00,1289.722,0.0
2020-02-19 09:00:00,1309.005,0.0
2020-02-19 10:00:00,1119.177,0.0
2020-02-19 11:00:00,1060.771,0.0
2020-02-19 12:00:00,1215.395,0.0
2020-02-19 13:00:00,1356.649,0.0
2020-02-19 14:00:00,1437.514,0.0
2020-02-19 15:00:00,1262.109,0.0
2020-02-19 16:00:00,1470.389,0.0
2020-02-19 17:00:00,1695.767,0.0
2020-02-19 18:00:00,1456.762,0.0
2020-02-19 19:00:00,1256.813,0.0
2020-02-19 20:00:00,1359.418,0.0
2020-02-19 21:00:00,806.054,0.0
2020-02-19 22:00:00,507.617,0.0
2020-02-19 23:00:00,266.132,0.0
2020-02-20 00:00:00,245.25,0.0
2020-02-20 01:00:00,107.855,0.0
2020-02-20 02:00:00,80.412,0.0
2020-02-20 03:00:00,94.496,0.0
2020-02-20 04:00:00,63.241,0.0
2020-02-20 05:00:00,162.318,0.0
2020-02-20 06:00:00,443.323,0.0
2020-02-20 07:00:00,936.153,0.0
2020-02-20 08:00:00,1375.448,0.0
2020-02-20 09:00:00,1248.988,0.0
2020-02-20 10:00:00,838.534,0.0
2020-02-20 11:00:00,997.69,0.0
2020-02-20 12:00:00,1097.633,0.0
2020-02-20 13:00:00,1219.852,0.0
2020-02-20 14:00:00,1589.878,0.0
2020-02-20 15:00:00,1476.222,0.0
2020-02-20 16:00:00,1454.884,0.0
2020-02-20 17:00:00,1895.796,0.0
2020-02-20 18:00:00,1778.736,0.0
2020-02-20 19:00:00,1564.301,0.0
2020-02-20 20:00:00,1527.574,0.0
2020-02-20 21:00:00,882.13,0.0
2020-02-20 22:00:00,597.886,0.0
2020-02-20 23:00:00,187.193,0.0
2020-02-21 00:00:00,422.098,338.9144
2020-02-21 01:00:00,222.713,165.496
2020-02-21 02:00:00,189.416,109.03199999999998
2020-02-21 03:00:00,106.632,126.662
2020-02-21 04:00:00,131.037,136.0392
2020-02-21 05:00:00,158.491,230.861
2020-02-21 06:00:00,375.608,275.2155
2020-02-21 07:00:00,778.919,955.119
2020-02-21 08:00:00,1147.566,1349.0675
2020-02-21 09:00:00,1161.662,1058.345
2020-02-21 10:00:00,1032.077,704.4541
2020-02-21 11:00:00,1148.397,1242.4368000000002
2020-02-21 12:00:00,1185.838,1165.153
2020-02-21 13:00:00,1454.691,976.1457999999999
2020-02-21 14:00:00,1595.41,1626.435
2020-02-21 15:00:00,2003.293,1658.5349
2020-02-21 16:00:00,1301.182,1438.277
2020-02-21 17:00:00,1072.698,880.4838
2020-02-21 18:00:00,1571.411,1603.228
2020-02-21 19:00:00,1579.66,1119.294
2020-02-21 20:00:00,1640.667,1114.191
2020-02-21 21:00:00,1352.12,1019.123
2020-02-21 22:00:00,874.114,1120.8758
2020-02-21 23:00:00,445.554,396.5955
2020-02-22 00:00:00,476.705,673.99
2020-02-22 01:00:00,540.581,480.704
2020-02-22 02:00:00,205.322,300.731
2020-02-22 03:00:00,150.296,221.22760000000002
2020-02-22 04:00:00,135.817,180.27239999999998
2020-02-22 05:00:00,173.824,247.56050000000002
2020-02-22 06:00:00,245.111,261.88
2020-02-22 07:00:00,216.083,168.6951
2020-02-22 08:00:00,294.981,419.5092
2020-02-22 09:00:00,432.799,339.0401
2020-02-22 10:00:00,622.066,731.28
2020-02-22 11:00:00,861.521,630.952
2020-02-22 12:00:00,1085.707,1093.755
2020-02-22 13:00:00,1369.389,1372.478
2020-02-22 14:00:00,1356.935,1308.907
2020-02-22 15:00:00,1028.493,1138.672
2020-02-22 16:00:00,1204.984,1321.151
2020-02-22 17:00:00,1266.228,1385.3565
2020-02-22 18:00:00,1375.558,998.4688
2020-02-22 19:00:00,1379.951,1345.911
2020-02-22 20:00:00,1342.674,1163.626
2020-02-22 21:00:00,1184.728,1410.1901
2020-02-22 22:00:00,728.316,922.841
2020-02-22 23:00:00,481.95,326.7516
2020-02-23 00:00:00,715.185,743.124
2020-02-23 01:00:00,453.067,471.928
2020-02-23 02:00:00,237.473,399.37590000000006
2020-02-23 03:00:00,181.559,249.051
2020-02-23 04:00:00,179.655,137.8489
2020-02-23 05:00:00,140.38,185.965
2020-02-23 06:00:00,209.108,185.79
2020-02-23 07:00:00,199.635,141.606
2020-02-23 08:00:00,271.527,275.913
2020-02-23 09:00:00,381.516,344.606
2020-02-23 10:00:00,609.312,703.023
2020-02-23 11:00:00,860.64,838.348
2020-02-23 12:00:00,854.379,1025.488
2020-02-23 13:00:00,1038.029,1049.428
2020-02-23 14:00:00,748.368,889.452
2020-02-23 15:00:00,856.359,834.0233000000001
2020-02-23 16:00:00,940.837,662.9196
2020-02-23 17:00:00,926.283,860.28
2020-02-23 18:00:00,791.167,869.093
2020-02-23 19:00:00,730.042,820.088
2020-02-23 20:00:00,528.704,554.7344
2020-02-23 21:00:00,353.474,446.8786
2020-02-23 22:00:00,303.167,1099.233
2020-02-23 23:00:00,135.798,448.09
2020-02-24 00:00:00,185.73,273.404
2020-02-24 01:00:00,154.664,215.82
2020-02-24 02:00:00,64.529,29.018
2020-02-24 03:00:00,89.63,105.635
2020-02-24 04:00:00,170.593,129.55
2020-02-24 05:00:00,175.662,232.68
2020-02-24 06:00:00,424.899,393.314
2020-02-24 07:00:00,953.013,985.392
2020-02-24 08:00:00,1111.551,1364.795
2020-02-24 09:00:00,1085.167,1298.8877000000002
2020-02-24 10:00:00,891.288,899.187
2020-02-24 11:00:00,1075.359,637.6131999999999
2020-02-24 12:00:00,1106.093,898.771
2020-02-24 13:00:00,1138.933,1089.972
2020-02-24 14:00:00,1278.049,1492.5097
2020-02-24 15:00:00,1219.018,911.7339
2020-02-24 16:00:00,1201.212,1269.49
2020-02-24 17:00:00,1327.434,1583.011
2020-02-24 18:00:00,1870.009,2303.8224
2020-02-24 19:00:00,1705.737,1234.5675999999999
2020-02-24 20:00:00,1096.812,1206.152
2020-02-24 21:00:00,653.485,735.7438
2020-02-24 22:00:00,446.034,222.86459999999997
2020-02-24 23:00:00,206.45,282.47
2020-02-25 00:00:00,193.58,163.987
2020-02-25 01:00:00,87.005,129.5492
2020-02-25 02:00:00,47.559,56.5838
2020-02-25 03:00:00,33.32,101.541
2020-02-25 04:00:00,80.851,122.731
2020-02-25 05:00:00,173.636,184.112
2020-02-25 06:00:00,378.866,429.166
2020-02-25 07:00:00,971.3,946.215
2020-02-25 08:00:00,1318.4,1325.1964
2020-02-25 09:00:00,1185.237,973.1925
2020-02-25 10:00:00,1022.225,906.3637000000001
2020-02-25 11:00:00,1031.16,837.1167
2020-02-25 12:00:00,1127.213,1233.357
2020-02-25 13:00:00,1192.807,1240.636
2020-02-25 14:00:00,1343.659,1340.265
2020-02-25 15:00:00,1394.532,1508.3607000000002
2020-02-25 16:00:00,1559.518,1440.986
2020-02-25 17:00:00,1241.109,1277.1682
2020-02-25 18:00:00,1657.818,1838.749
2020-02-25 19:00:00,1920.384,1835.08
2020-02-25 20:00:00,1454.843,782.6419999999999
2020-02-25 21:00:00,764.712,745.3787
2020-02-25 22:00:00,519.18,296.4241
2020-02-25 23:00:00,295.956,265.042
2020-02-26 00:00:00,269.858,194.7
2020-02-26 01:00:00,151.838,99.3
2020-02-26 02:00:00,63.617,102.52
2020-02-26 03:00:00,63.592,88.769
2020-02-26 04:00:00,83.746,83.99
2020-02-26 05:00:00,201.692,197.388
2020-02-26 06:00:00,442.859,422.274
2020-02-26 07:00:00,878.568,1000.373
2020-02-26 08:00:00,1227.874,1289.722
2020-02-26 09:00:00,1226.493,1439.9055000000003
2020-02-26 10:00:00,1028.989,783.4238999999999
2020-02-26 11:00:00,1041.689,1166.8481000000002
2020-02-26 12:00:00,918.598,1215.395
2020-02-26 13:00:00,1372.696,1356.649
2020-02-26 14:00:00,1408.041,1437.514
2020-02-26 15:00:00,1278.975,883.4762999999999
2020-02-26 16:00:00,1548.043,1470.389
2020-02-26 17:00:00,1714.469,1695.767
2020-02-26 18:00:00,1973.667,1456.762
2020-02-26 19:00:00,1816.806,1382.4943000000003
2020-02-26 20:00:00,1314.91,1359.418
2020-02-26 21:00:00,998.654,564.2378
2020-02-26 22:00:00,1260.679,507.617
2020-02-26 23:00:00,726.725,292.7452
2020-02-27 00:00:00,577.652,171.67499999999998
2020-02-27 01:00:00,315.332,118.64050000000002
2020-02-27 02:00:00,131.211,56.2884
2020-02-27 03:00:00,96.449,94.496
2020-02-27 04:00:00,152.783,63.241
2020-02-27 05:00:00,209.304,162.318
2020-02-27 06:00:00,441.338,443.323
2020-02-27 07:00:00,930.934,936.153
2020-02-27 08:00:00,1334.591,1375.448
2020-02-27 09:00:00,1272.754,1248.988
2020-02-27 10:00:00,1078.321,922.3874000000001
2020-02-27 11:00:00,1128.602,698.383
2020-02-27 12:00:00,1077.811,1097.633
2020-02-27 13:00:00,1299.633,1341.8372000000002
2020-02-27 14:00:00,999.283,1589.878
2020-02-27 15:00:00,1221.045,1033.3554
2020-02-27 16:00:00,1523.606,1454.884
2020-02-27 17:00:00,1300.979,2085.3756000000003
2020-02-27 18:00:00,1775.425,1778.736
2020-02-27 19:00:00,1285.444,1564.301
2020-02-27 20:00:00,1527.881,1527.574
2020-02-27 21:00:00,1198.977,882.13
2020-02-27 22:00:00,754.854,597.886
2020-02-27 23:00:00,476.75,187.193
2020-02-28 00:00:00,403.258,295.4686
2020-02-28 01:00:00,230.925,222.713
2020-02-28 02:00:00,153.138,189.416
2020-02-28 03:00:00,135.281,106.632
2020-02-28 04:00:00,147.095,131.037
2020-02-28 05:00:00,209.376,158.491
2020-02-28 06:00:00,411.664,375.608
2020-02-28 07:00:00,809.832,778.919
2020-02-28 08:00:00,1165.878,1262.3226000000002
2020-02-28 09:00:00,995.966,1161.662
2020-02-28 10:00:00,935.719,1032.077
2020-02-28 11:00:00,1009.679,1148.397
2020-02-28 12:00:00,1123.575,830.0866
2020-02-28 13:00:00,1471.849,1600.1601
2020-02-28 14:00:00,1519.4,1595.41
2020-02-28 15:00:00,1925.127,1402.3050999999998
2020-02-28 16:00:00,1212.901,1301.182
2020-02-28 17:00:00,1718.024,1072.698
2020-02-28 18:00:00,1479.031,1571.411
2020-02-28 19:00:00,1748.837,1579.66
2020-02-28 20:00:00,1552.287,1640.667
2020-02-28 21:00:00,1352.102,1487.332
2020-02-28 22:00:00,879.214,874.114
2020-02-28 23:00:00,423.162,445.554
2020-02-29 00:00:00,595.672,333.6935
2020-02-29 01:00:00,458.748,594.6391000000001
2020-02-29 02:00:00,222.096,205.322
2020-02-29 03:00:00,266.686,105.20719999999999
2020-02-29 04:00:00,178.741,135.817
2020-02-29 05:00:00,277.327,173.824
2020-02-29 06:00:00,220.734,245.111
2020-02-29 07:00:00,240.599,216.083
2020-02-29 08:00:00,305.619,324.4791
2020-02-29 09:00:00,494.412,302.9593
2020-02-29 10:00:00,757.961,622.066
2020-02-29 11:00:00,876.485,861.521
2020-02-29 12:00:00,1178.318,1194.2777000000003
2020-02-29 13:00:00,1563.942,958.5722999999998
2020-02-29 14:00:00,1349.983,1492.6285
2020-02-29 15:00:00,1179.57,719.9450999999999
2020-02-29 16:00:00,1203.125,1204.984
2020-02-29 17:00:00,1541.572,1392.8508000000002
2020-02-29 18:00:00,1197.104,1375.558
2020-02-29 19:00:00,1172.337,965.9657
2020-02-29 20:00:00,1624.992,1342.674
2020-02-29 21:00:00,1178.128,1184.728
2020-02-29 22:00:00,908.604,801.1476000000001
2020-02-29 23:00:00,441.481,337.36499999999995
2020-03-01 00:00:00,565.368,786.7035
2020-03-01 01:00:00,364.412,317.14689999999996
2020-03-01 02:00:00,264.327,237.473
2020-03-01 03:00:00,199.994,181.559
2020-03-01 04:00:00,149.432,179.655
2020-03-01 05:00:00,198.148,140.38
2020-03-01 06:00:00,142.68,209.108
2020-03-01 07:00:00,148.68,219.5985
2020-03-01 08:00:00,236.758,190.06889999999999
2020-03-01 09:00:00,365.298,381.516
2020-03-01 10:00:00,622.402,609.312
2020-03-01 11:00:00,750.459,860.64
2020-03-01 12:00:00,931.224,854.379
2020-03-01 13:00:00,1001.382,1141.8319000000001
2020-03-01 14:00:00,858.563,523.8576
2020-03-01 15:00:00,714.96,941.9949000000001
2020-03-01 16:00:00,758.004,658.5858999999999
2020-03-01 17:00:00,817.738,926.283
2020-03-01 18:00:00,877.317,870.2837000000001
2020-03-01 19:00:00,776.18,730.042
2020-03-01 20:00:00,687.167,528.704
2020-03-01 21:00:00,591.601,353.474
2020-03-01 22:00:00,1059.479,303.167
2020-03-01 23:00:00,543.299,95.0586
2020-03-02 00:00:00,541.189,204.303
2020-03-02 01:00:00,174.267,108.26479999999998
2020-03-02 02:00:00,145.34,64.529
2020-03-02 03:00:00,108.039,89.63
2020-03-02 04:00:00,129.438,170.593
2020-03-02 05:00:00,179.233,175.662
2020-03-02 06:00:00,445.273,424.899
2020-03-02 07:00:00,790.64,953.013
2020-03-02 08:00:00,1042.19,1111.551
2020-03-02 09:00:00,889.251,1085.167
2020-03-02 10:00:00,803.478,891.288
2020-03-02 11:00:00,972.241,1075.359
2020-03-02 12:00:00,943.616,1106.093
2020-03-02 13:00:00,1032.44,1252.8263000000002
2020-03-02 14:00:00,1174.474,894.6342999999999
2020-03-02 15:00:00,1280.779,1340.9198000000001
2020-03-02 16:00:00,1267.413,840.8484
2020-03-02 17:00:00,1487.327,1460.1774
2020-03-02 18:00:00,1816.207,1870.009
2020-03-02 19:00:00,1582.162,1194.0158999999999
2020-03-02 20:00:00,1103.693,1096.812
2020-03-02 21:00:00,751.723,653.485
2020-03-02 22:00:00,402.081,446.034
2020-03-02 23:00:00,202.766,206.45
2020-03-03 00:00:00,153.163,193.58
2020-03-03 01:00:00,102.182,87.005
2020-03-03 02:00:00,89.874,47.559
2020-03-03 03:00:00,51.89,33.32
2020-03-03 04:00:00,70.869,80.851
2020-03-03 05:00:00,201.965,173.636
2020-03-03 06:00:00,384.36,378.866
2020-03-03 07:00:00,938.565,971.3
2020-03-03 08:00:00,1123.745,1318.4
2020-03-03 09:00:00,1193.92,1185.237
2020-03-03 10:00:00,870.211,1022.225
2020-03-03 11:00:00,1010.778,1134.2760000000003
2020-03-03 12:00:00,1025.292,1127.213
2020-03-03 13:00:00,1086.79,834.9649
2020-03-03 14:00:00,1492.968,1343.659
2020-03-03 15:00:00,1330.768,1394.532
2020-03-03 16:00:00,1410.177,1559.518
2020-03-03 17:00:00,1525.793,1241.109
2020-03-03 18:00:00,2123.564,1657.818
2020-03-03 19:00:00,1776.404,2112.4224000000004
2020-03-03 20:00:00,1252.36,1018.3901
2020-03-03 21:00:00,720.153,841.1832
2020-03-03 22:00:00,422.586,519.18
2020-03-03 23:00:00,209.631,207.1692
2020-03-04 00:00:00,195.167,269.858
2020-03-04 01:00:00,74.244,151.838
2020-03-04 02:00:00,78.662,63.617
2020-03-04 03:00:00,51.688,63.592
2020-03-04 04:00:00,101.97,83.746
2020-03-04 05:00:00,132.064,201.692
2020-03-04 06:00:00,417.658,442.859
2020-03-04 07:00:00,958.004,878.568
2020-03-04 08:00:00,1267.419,1350.6614000000002
2020-03-04 09:00:00,1238.345,858.5450999999999
2020-03-04 10:00:00,958.553,1131.8879000000002
2020-03-04 11:00:00,857.765,729.1823
2020-03-04 12:00:00,1113.255,1010.4578
2020-03-04 13:00:00,1217.84,960.8871999999999
2020-03-04 14:00:00,1308.406,1548.8451
2020-03-04 15:00:00,1299.531,895.2824999999999
2020-03-04 16:00:00,1390.074,1548.043
2020-03-04 17:00:00,1691.688,1885.9159000000002
2020-03-04 18:00:00,1430.252,1973.667
2020-03-04 19:00:00,1304.877,1816.806
2020-03-04 20:00:00,1377.853,1314.91
2020-03-04 21:00:00,804.882,699.0577999999999
2020-03-04 22:00:00,526.508,1386.7469
2020-03-04 23:00:00,211.095,508.7075
2020-03-05 00:00:00,214.325,635.4172000000001
2020-03-05 01:00:00,139.583,220.73239999999998
2020-03-05 02:00:00,107.925,144.33210000000003
2020-03-05 03:00:00,69.616,96.449
2020-03-05 04:00:00,113.63,106.94809999999998
2020-03-05 05:00:00,153.276,209.304
2020-03-05 06:00:00,406.953,485.4718000000001
2020-03-05 07:00:00,902.978,651.6537999999999
2020-03-05 08:00:00,1276.097,1334.591
2020-03-05 09:00:00,1167.646,1400.0294
2020-03-05 10:00:00,962.758,1078.321
2020-03-05 11:00:00,943.538,790.0214
2020-03-05 12:00:00,1108.071,1077.811
2020-03-05 13:00:00,1279.711,1299.633
2020-03-05 14:00:00,1602.704,1099.2113000000002
2020-03-05 15:00:00,1255.823,854.7315
2020-03-05 16:00:00,1347.836,1523.606
2020-03-05 17:00:00,1693.224,1300.979
2020-03-05 18:00:00,1759.418,1952.9675000000002
2020-03-05 19:00:00,1281.295,899.8107999999999
2020-03-05 20:00:00,1435.685,1680.6691000000003
2020-03-05 21:00:00,917.221,839.2839
2020-03-05 22:00:00,533.178,830.3394000000001
2020-03-05 23:00:00,343.274,333.72499999999997
2020-03-06 00:00:00,335.246,403.258
2020-03-06 01:00:00,239.01,230.925
2020-03-06 02:00:00,88.896,168.45180000000002
2020-03-06 03:00:00,60.581,94.69669999999999
2020-03-06 04:00:00,83.694,147.095
2020-03-06 05:00:00,183.238,209.376
2020-03-06 06:00:00,370.674,411.664
2020-03-06 07:00:00,808.189,809.832
2020-03-06 08:00:00,1050.761,1282.4658
2020-03-06 09:00:00,1173.048,697.1762
2020-03-06 10:00:00,1032.838,935.719
2020-03-06 11:00:00,1042.056,1009.679
2020-03-06 12:00:00,1281.827,1235.9325000000001
2020-03-06 13:00:00,1439.21,1030.2942999999998
2020-03-06 14:00:00,1998.066,1671.3400000000001
2020-03-06 15:00:00,2056.925,1925.127
2020-03-06 16:00:00,1682.286,1212.901
2020-03-06 17:00:00,1418.952,1718.024
2020-03-06 18:00:00,913.165,1479.031
2020-03-06 19:00:00,1334.042,1224.1859
2020-03-06 20:00:00,1175.763,1552.287
2020-03-06 21:00:00,1233.53,1352.102
2020-03-06 22:00:00,987.166,967.1354000000001
2020-03-06 23:00:00,391.619,423.162
2020-03-07 00:00:00,636.75,595.672
2020-03-07 01:00:00,425.354,321.12359999999995
2020-03-07 02:00:00,288.102,222.096
2020-03-07 03:00:00,157.787,266.686
2020-03-07 04:00:00,151.187,178.741
2020-03-07 05:00:00,221.262,277.327
2020-03-07 06:00:00,224.909,220.734
2020-03-07 07:00:00,207.14,264.6589
2020-03-07 08:00:00,335.283,213.9333
2020-03-07 09:00:00,537.796,494.412
2020-03-07 10:00:00,682.223,757.961
2020-03-07 11:00:00,816.115,876.485
2020-03-07 12:00:00,994.154,1178.318
2020-03-07 13:00:00,1089.745,1563.942
2020-03-07 14:00:00,1091.679,1349.983
2020-03-07 15:00:00,1074.473,1297.527
2020-03-07 16:00:00,1001.24,1203.125
2020-03-07 17:00:00,1045.263,1079.1003999999998
2020-03-07 18:00:00,1373.678,1197.104
2020-03-07 19:00:00,1317.873,1172.337
2020-03-07 20:00:00,1348.476,1624.992
2020-03-07 21:00:00,1151.848,1178.128
2020-03-07 22:00:00,833.463,908.604
2020-03-07 23:00:00,508.863,485.62910000000005
2020-03-08 00:00:00,652.687,395.7576
2020-03-08 01:00:00,462.315,364.412
2020-03-08 02:00:00,225.791,264.327
2020-03-08 03:00:00,202.226,199.994
2020-03-08 04:00:00,162.054,149.432
2020-03-08 05:00:00,207.143,217.96280000000002
2020-03-08 06:00:00,239.386,142.68
2020-03-08 07:00:00,182.378,104.076
2020-03-08 08:00:00,222.123,236.758
2020-03-08 09:00:00,305.153,365.298
2020-03-08 10:00:00,516.668,622.402
2020-03-08 11:00:00,770.931,750.459
2020-03-08 12:00:00,845.367,931.224
2020-03-08 13:00:00,982.372,1001.382
2020-03-08 14:00:00,998.456,944.4193
2020-03-08 15:00:00,753.12,500.472
2020-03-08 16:00:00,934.249,758.004
2020-03-08 17:00:00,936.248,817.738
2020-03-08 18:00:00,883.615,877.317
2020-03-08 19:00:00,697.186,776.18
2020-03-08 20:00:00,466.818,687.167
2020-03-08 21:00:00,321.292,591.601
2020-03-08 22:00:00,303.862,1059.479
2020-03-08 23:00:00,205.144,543.299
2020-03-09 00:00:00,202.813,541.189
2020-03-09 01:00:00,139.034,174.267
2020-03-09 02:00:00,126.917,145.34
2020-03-09 03:00:00,94.104,108.039
2020-03-09 04:00:00,118.396,129.438
2020-03-09 05:00:00,110.239,179.233
2020-03-09 06:00:00,398.979,489.80030000000005
2020-03-09 07:00:00,929.54,790.64
2020-03-09 08:00:00,1298.552,729.533
2020-03-09 09:00:00,1033.211,978.1761
2020-03-09 10:00:00,861.896,562.4345999999999
2020-03-09 11:00:00,804.516,1069.4651000000001
2020-03-09 12:00:00,877.902,943.616
2020-03-09 13:00:00,1022.548,722.708
2020-03-09 14:00:00,1180.39,1291.9214
2020-03-09 15:00:00,1300.724,1280.779
2020-03-09 16:00:00,1124.283,887.1890999999999
2020-03-09 17:00:00,1460.851,1487.327
2020-03-09 18:00:00,2009.334,1997.8277000000003
2020-03-09 19:00:00,1643.837,1582.162
2020-03-09 20:00:00,1178.594,1103.693
2020-03-09 21:00:00,612.742,526.2061
2020-03-09 22:00:00,403.151,402.081
2020-03-09 23:00:00,198.906,202.766
2020-03-10 00:00:00,119.485,153.163
2020-03-10 01:00:00,76.458,102.182
2020-03-10 02:00:00,72.806,89.874
2020-03-10 03:00:00,48.938,51.89
2020-03-10 04:00:00,85.894,70.869
2020-03-10 05:00:00,165.464,201.965
2020-03-10 06:00:00,409.098,384.36
2020-03-10 07:00:00,668.409,938.565
2020-03-10 08:00:00,1183.931,1123.745
2020-03-10 09:00:00,928.907,1313.3120000000001
2020-03-10 10:00:00,706.754,609.1477
2020-03-10 11:00:00,875.463,1111.8558
2020-03-10 12:00:00,823.615,717.7043999999999
2020-03-10 13:00:00,1131.841,1195.469
2020-03-10 14:00:00,1077.865,1045.0776
2020-03-10 15:00:00,1038.18,1330.768
2020-03-10 16:00:00,1109.77,1551.1947
2020-03-10 17:00:00,1404.926,1068.0550999999998
2020-03-10 18:00:00,1654.109,2123.564
2020-03-10 19:00:00,1570.108,1776.404
2020-03-10 20:00:00,1044.495,1377.596
2020-03-10 21:00:00,697.61,720.153
2020-03-10 22:00:00,448.67,422.586
2020-03-10 23:00:00,231.375,146.74169999999998
2020-03-11 00:00:00,137.606,195.167
2020-03-11 01:00:00,65.039,74.244
2020-03-11 02:00:00,60.43,78.662
2020-03-11 03:00:00,68.173,51.688
2020-03-11 04:00:00,80.525,101.97
2020-03-11 05:00:00,142.882,132.064
2020-03-11 06:00:00,387.269,417.658
2020-03-11 07:00:00,596.016,958.004
2020-03-11 08:00:00,840.262,1267.419
2020-03-11 09:00:00,778.656,1238.345
2020-03-11 10:00:00,778.275,958.553
2020-03-11 11:00:00,666.636,857.765
2020-03-11 12:00:00,822.337,1224.5805000000003
2020-03-11 13:00:00,938.026,852.4879999999999
2020-03-11 14:00:00,1023.282,1308.406
2020-03-11 15:00:00,879.723,1429.4841000000001
2020-03-11 16:00:00,994.8,1390.074
2020-03-11 17:00:00,1098.251,1691.688
2020-03-11 18:00:00,1209.677,1001.1764
2020-03-11 19:00:00,986.987,1435.3647
2020-03-11 20:00:00,825.779,1377.853
2020-03-11 21:00:00,533.244,804.882
2020-03-11 22:00:00,341.508,526.508
2020-03-11 23:00:00,323.129,147.76649999999998
2020-03-12 00:00:00,237.698,214.325
2020-03-12 01:00:00,54.2,139.583
2020-03-12 02:00:00,56.526,107.925
2020-03-12 03:00:00,75.44,76.5776
2020-03-12 04:00:00,61.319,79.541
2020-03-12 05:00:00,171.676,153.276
2020-03-12 06:00:00,292.451,406.953
2020-03-12 07:00:00,603.675,902.978
2020-03-12 08:00:00,696.538,1276.097
2020-03-12 09:00:00,661.873,1167.646
2020-03-12 10:00:00,688.496,1059.0338000000002
2020-03-12 11:00:00,600.594,660.4766
2020-03-12 12:00:00,668.183,1108.071
2020-03-12 13:00:00,691.434,1407.6821000000002
2020-03-12 14:00:00,888.636,1602.704
2020-03-12 15:00:00,755.795,1255.823
2020-03-12 16:00:00,754.566,943.4852
2020-03-12 17:00:00,803.111,1693.224
2020-03-12 18:00:00,835.621,1935.3598
2020-03-12 19:00:00,775.493,896.9064999999999
2020-03-12 20:00:00,561.264,1435.685
2020-03-12 21:00:00,462.691,1008.9431000000001
2020-03-12 22:00:00,258.151,373.22459999999995
2020-03-12 23:00:00,175.635,377.6014
2020-03-13 00:00:00,77.735,335.246
2020-03-13 01:00:00,49.97,167.307
2020-03-13 02:00:00,37.426,88.896
2020-03-13 03:00:00,53.899,66.63910000000001
2020-03-13 04:00:00,76.193,58.5858
2020-03-13 05:00:00,107.315,201.5618
2020-03-13 06:00:00,245.635,259.4718
2020-03-13 07:00:00,470.274,808.189
2020-03-13 08:00:00,571.486,1050.761
2020-03-13 09:00:00,484.408,1173.048
2020-03-13 10:00:00,487.354,1136.1218000000001
2020-03-13 11:00:00,477.777,729.4392
2020-03-13 12:00:00,452.318,1410.0097
2020-03-13 13:00:00,549.392,1007.447
2020-03-13 14:00:00,653.104,1998.066
2020-03-13 15:00:00,583.636,2262.6175000000003
2020-03-13 16:00:00,495.622,1682.286
2020-03-13 17:00:00,406.223,1418.952
2020-03-13 18:00:00,402.625,913.165
2020-03-13 19:00:00,309.47,933.8293999999999
2020-03-13 20:00:00,277.053,1175.763
2020-03-13 21:00:00,213.051,1356.883
2020-03-13 22:00:00,124.55,691.0162
2020-03-13 23:00:00,80.701,430.7809000000001
2020-03-14 00:00:00,64.926,636.75
2020-03-14 01:00:00,53.614,425.354
2020-03-14 02:00:00,17.642,201.67139999999998
2020-03-14 03:00:00,24.906,157.787
2020-03-14 04:00:00,30.908,166.30570000000003
2020-03-14 05:00:00,23.008,154.8834
2020-03-14 06:00:00,42.338,247.3999
2020-03-14 07:00:00,91.268,144.998
2020-03-14 08:00:00,102.894,368.8113000000001
2020-03-14 09:00:00,84.42,537.796
2020-03-14 10:00:00,86.56,477.55609999999996
2020-03-14 11:00:00,118.304,816.115
