ds,y,Lunes6_11,t-168Mod
2020-04-02 04:00:00,10.962,False,17.534
2020-04-02 05:00:00,18.331,False,67.73
2020-04-02 06:00:00,72.225,False,75.732
2020-04-02 07:00:00,60.623,False,87.887
2020-04-02 08:00:00,42.416,False,96.099
2020-04-02 09:00:00,53.968,False,99.405
2020-04-02 10:00:00,26.242,False,80.328
2020-04-02 11:00:00,62.825,False,74.412
2020-04-02 12:00:00,87.708,False,74.588
2020-04-02 13:00:00,80.831,False,70.522
2020-04-02 14:00:00,64.622,False,150.922
2020-04-02 15:00:00,92.304,False,130.749
2020-04-02 16:00:00,39.636,False,75.543
2020-04-02 17:00:00,50.838,False,103.412
2020-04-02 18:00:00,85.295,False,91.397
2020-04-02 19:00:00,75.332,False,85.9
2020-04-02 20:00:00,78.474,False,68.557
2020-04-02 21:00:00,18.187,False,48.737
2020-04-02 22:00:00,47.48,False,57.026
2020-04-02 23:00:00,32.625,False,15.097
2020-04-03 00:00:00,11.958,False,27.719
2020-04-03 01:00:00,0.0,False,10.817
2020-04-03 02:00:00,16.485,False,33.709
2020-04-03 03:00:00,11.958,False,17.082
2020-04-03 04:00:00,11.958,False,17.884
2020-04-03 05:00:00,12.574,False,55.094
2020-04-03 06:00:00,47.43,False,112.783
2020-04-03 07:00:00,86.745,False,110.302
2020-04-03 08:00:00,85.283,False,65.683
2020-04-03 09:00:00,46.99,False,98.747
2020-04-03 10:00:00,36.617,False,76.917
2020-04-03 11:00:00,73.957,False,119.009
2020-04-03 12:00:00,58.701,False,81.522
2020-04-03 13:00:00,77.61,False,128.102
2020-04-03 14:00:00,132.068,False,133.206
2020-04-03 15:00:00,104.49,False,87.486
2020-04-03 16:00:00,86.493,False,103.7
2020-04-03 17:00:00,75.234,False,89.105
2020-04-03 18:00:00,42.646,False,42.075
2020-04-03 19:00:00,34.777,False,63.661
2020-04-03 20:00:00,36.704,False,86.772
2020-04-03 21:00:00,22.463,False,25.034
2020-04-03 22:00:00,31.277,False,22.266
2020-04-03 23:00:00,12.0,False,12.72
2020-04-04 00:00:00,29.934,False,15.396
2020-04-04 01:00:00,11.308,False,5.132
2020-04-04 02:00:00,0.0,False,11.843
2020-04-04 03:00:00,6.011,False,5.798
2020-04-04 04:00:00,0.0,False,0.0
2020-04-04 05:00:00,11.308,False,23.509
2020-04-04 06:00:00,22.658,False,22.872
2020-04-04 07:00:00,31.84,False,27.659
2020-04-04 08:00:00,36.172,False,29.114
2020-04-04 09:00:00,53.214,False,19.355
2020-04-04 10:00:00,53.877,False,36.1
2020-04-04 11:00:00,23.066,False,41.706
2020-04-04 12:00:00,18.483,False,31.835
2020-04-04 13:00:00,82.443,False,70.156
2020-04-04 14:00:00,55.335,False,24.856700000000004
2020-04-04 15:00:00,47.934,False,23.644599999999997
2020-04-04 16:00:00,81.993,False,38.271
2020-04-04 17:00:00,36.05,False,25.026
2020-04-04 18:00:00,17.918,False,42.149
2020-04-04 19:00:00,34.572,False,36.598
2020-04-04 20:00:00,29.051,False,34.56
2020-04-04 21:00:00,45.312,False,27.796
2020-04-04 22:00:00,18.52,False,20.528
2020-04-04 23:00:00,30.129,False,5.132
2020-04-05 00:00:00,11.673,False,12.574
2020-04-05 01:00:00,0.0,False,0.0
2020-04-05 02:00:00,5.961,False,0.0
2020-04-05 03:00:00,0.0,False,0.0
2020-04-05 04:00:00,5.283,False,5.577
2020-04-05 05:00:00,16.527,False,11.864
2020-04-05 06:00:00,29.491,False,18.701
2020-04-05 07:00:00,5.283,False,45.435
2020-04-05 08:00:00,30.403,False,20.139
2020-04-05 09:00:00,10.942,False,14.152
2020-04-05 10:00:00,16.528,False,31.507
2020-04-05 11:00:00,29.129,False,36.343
2020-04-05 12:00:00,27.773,False,23.634
2020-04-05 13:00:00,22.722,False,30.713
2020-04-05 14:00:00,40.514,False,95.885
2020-04-05 15:00:00,53.97,False,53.636
2020-04-05 16:00:00,35.516,False,49.133
2020-04-05 17:00:00,51.263,False,26.267
2020-04-05 18:00:00,15.931,False,30.136
2020-04-05 19:00:00,35.199,False,42.438
2020-04-05 20:00:00,34.908,False,18.151
2020-04-05 21:00:00,36.886,False,38.3691
2020-04-05 22:00:00,21.811,False,41.495999999999995
2020-04-05 23:00:00,5.283,False,5.577
2020-04-06 00:00:00,19.967,False,37.506
2020-04-06 01:00:00,0.0,False,6.523
2020-04-06 02:00:00,11.061,False,12.177
2020-04-06 03:00:00,16.848,False,15.441
2020-04-06 04:00:00,5.865,False,12.242
2020-04-06 05:00:00,34.521,False,28.618
2020-04-06 06:00:00,56.949,True,28.725
2020-04-06 07:00:00,57.146,True,84.47
2020-04-06 08:00:00,64.505,True,45.37
2020-04-06 09:00:00,97.98,True,62.125800000000005
2020-04-06 10:00:00,59.332,True,31.275299999999998
2020-04-06 11:00:00,49.334,True,53.68
2020-04-06 12:00:00,77.476,False,70.495
2020-04-06 13:00:00,60.723,False,137.431
2020-04-06 14:00:00,104.19,False,161.598
2020-04-06 15:00:00,68.455,False,76.043
2020-04-06 16:00:00,75.373,False,79.668
2020-04-06 17:00:00,49.483,False,56.857
2020-04-06 18:00:00,80.114,False,51.661
2020-04-06 19:00:00,55.274,False,71.704
2020-04-06 20:00:00,70.267,False,92.215
2020-04-06 21:00:00,32.482,False,51.1577
2020-04-06 22:00:00,37.041,False,16.5585
2020-04-06 23:00:00,27.987,False,32.014
2020-04-07 00:00:00,18.096,False,11.128
2020-04-07 01:00:00,10.452,False,5.888
2020-04-07 02:00:00,5.226,False,23.655
2020-04-07 03:00:00,16.368,False,0.0
2020-04-07 04:00:00,11.142,False,24.397
2020-04-07 05:00:00,24.099,False,6.522
2020-04-07 06:00:00,56.416,False,61.121
2020-04-07 07:00:00,68.341,False,61.415
2020-04-07 08:00:00,78.536,False,75.969
2020-04-07 09:00:00,64.727,False,103.433
2020-04-07 10:00:00,61.822,False,41.185
2020-04-07 11:00:00,69.991,False,59.6321
2020-04-07 12:00:00,45.958,False,54.6091
2020-04-07 13:00:00,50.405,False,135.617
2020-04-07 14:00:00,124.409,False,79.834
2020-04-07 15:00:00,99.235,False,102.125
2020-04-07 16:00:00,60.867,False,77.975
2020-04-07 17:00:00,61.55,False,62.672
2020-04-07 18:00:00,55.137,False,48.349
2020-04-07 19:00:00,39.661,False,96.466
2020-04-07 20:00:00,63.654,False,62.683
2020-04-07 21:00:00,60.109,False,25.459
2020-04-07 22:00:00,22.921,False,40.973
2020-04-07 23:00:00,10.452,False,12.025
2020-04-08 00:00:00,11.121,False,0.0
2020-04-08 01:00:00,16.33,False,5.835
2020-04-08 02:00:00,11.121,False,0.0
2020-04-08 03:00:00,16.967,False,0.0
2020-04-08 04:00:00,22.453,False,0.0
2020-04-08 05:00:00,11.824,False,23.729
2020-04-08 06:00:00,52.824,False,65.619
2020-04-08 07:00:00,48.142,False,30.338
2020-04-08 08:00:00,79.901,False,49.73
2020-04-08 09:00:00,82.256,False,40.665
2020-04-08 10:00:00,60.545,False,49.541
2020-04-08 11:00:00,80.048,False,74.974
2020-04-08 12:00:00,105.883,False,110.696
2020-04-08 13:00:00,154.476,False,116.909
2020-04-08 14:00:00,73.893,False,71.793
2020-04-08 15:00:00,91.526,False,56.208
2020-04-08 16:00:00,73.539,False,24.8809
2020-04-08 17:00:00,39.209,False,30.5004
2020-04-08 18:00:00,60.615,False,62.737
2020-04-08 19:00:00,72.369,False,80.285
2020-04-08 20:00:00,53.506,False,55.983
2020-04-08 21:00:00,31.48,False,18.634
2020-04-08 22:00:00,23.099,False,33.059
2020-04-08 23:00:00,20.836,False,16.125
2020-04-09 00:00:00,5.192,False,17.51
2020-04-09 01:00:00,12.616,False,0.0
2020-04-09 02:00:00,0.0,False,11.646
2020-04-09 03:00:00,11.846,False,5.139
2020-04-09 04:00:00,0.0,False,10.962
2020-04-09 05:00:00,11.704,False,18.331
2020-04-09 06:00:00,35.543,False,72.225
2020-04-09 07:00:00,35.208,False,60.623
2020-04-09 08:00:00,31.763,False,42.416
2020-04-09 09:00:00,30.033,False,53.968
2020-04-09 10:00:00,13.186,False,26.242
2020-04-09 11:00:00,36.185,False,62.825
2020-04-09 12:00:00,34.035,False,87.708
2020-04-09 13:00:00,17.744,False,80.831
2020-04-09 14:00:00,38.935,False,64.622
2020-04-09 15:00:00,61.53,False,92.304
2020-04-09 16:00:00,21.498,False,39.636
2020-04-09 17:00:00,24.315,False,50.838
2020-04-09 18:00:00,36.851,False,85.295
2020-04-09 19:00:00,21.498,False,75.332
2020-04-09 20:00:00,17.618,False,78.474
2020-04-09 21:00:00,5.192,False,18.187
2020-04-09 22:00:00,35.367,False,47.48
2020-04-09 23:00:00,5.192,False,32.625
2020-04-10 00:00:00,16.775,False,11.958
2020-04-10 01:00:00,5.916,False,0.0
2020-04-10 02:00:00,0.0,False,16.485
2020-04-10 03:00:00,17.934,False,11.958
2020-04-10 04:00:00,5.916,False,11.958
2020-04-10 05:00:00,12.222,False,12.574
2020-04-10 06:00:00,29.324,False,47.43
2020-04-10 07:00:00,22.749,False,86.745
2020-04-10 08:00:00,16.668,False,85.283
2020-04-10 09:00:00,74.869,False,46.99
2020-04-10 10:00:00,23.19,False,36.617
2020-04-10 11:00:00,30.204,False,73.957
2020-04-10 12:00:00,29.241,False,58.701
2020-04-10 13:00:00,22.929,False,77.61
2020-04-10 14:00:00,45.403,False,132.068
2020-04-10 15:00:00,32.782,False,104.49
2020-04-10 16:00:00,52.832,False,86.493
2020-04-10 17:00:00,32.837,False,75.234
2020-04-10 18:00:00,19.231,False,42.646
2020-04-10 19:00:00,27.405,False,34.777
2020-04-10 20:00:00,18.849,False,36.704
2020-04-10 21:00:00,17.832,False,22.463
2020-04-10 22:00:00,33.211,False,31.277
2020-04-10 23:00:00,33.203,False,12.0
2020-04-11 00:00:00,10.4,False,29.934
2020-04-11 01:00:00,5.912,False,11.308
2020-04-11 02:00:00,11.112,False,0.0
2020-04-11 03:00:00,5.2,False,6.011
2020-04-11 04:00:00,11.112,False,0.0
2020-04-11 05:00:00,21.513,False,11.308
2020-04-11 06:00:00,27.535,False,22.658
2020-04-11 07:00:00,18.151,False,31.84
2020-04-11 08:00:00,25.367,False,36.172
2020-04-11 09:00:00,19.504,False,53.214
2020-04-11 10:00:00,15.629,False,53.877
2020-04-11 11:00:00,42.652,False,23.066
2020-04-11 12:00:00,70.487,False,18.483
2020-04-11 13:00:00,61.469,False,82.443
2020-04-11 14:00:00,24.236,False,55.335
2020-04-11 15:00:00,91.542,False,47.934
2020-04-11 16:00:00,40.613,False,81.993
2020-04-11 17:00:00,28.513,False,36.05
2020-04-11 18:00:00,32.243,False,17.918
2020-04-11 19:00:00,16.312,False,34.572
2020-04-11 20:00:00,29.525,False,29.051
2020-04-11 21:00:00,33.118,False,45.312
2020-04-11 22:00:00,16.548,False,18.52
2020-04-11 23:00:00,31.201,False,30.129
2020-04-12 00:00:00,5.222,False,11.673
2020-04-12 01:00:00,5.883,False,0.0
2020-04-12 02:00:00,5.914,False,5.961
2020-04-12 03:00:00,0.0,False,0.0
2020-04-12 04:00:00,12.419,False,5.283
2020-04-12 05:00:00,11.828,False,16.527
2020-04-12 06:00:00,30.457,False,29.491
2020-04-12 07:00:00,17.444,False,5.283
2020-04-12 08:00:00,29.566,False,30.403
2020-04-12 09:00:00,22.241,False,10.942
2020-04-12 10:00:00,21.562,False,16.528
2020-04-12 11:00:00,19.48,False,29.129
2020-04-12 12:00:00,38.076,False,27.773
2020-04-12 13:00:00,36.99,False,22.722
2020-04-12 14:00:00,60.29,False,40.514
2020-04-12 15:00:00,35.0,False,53.97
2020-04-12 16:00:00,37.262,False,35.516
2020-04-12 17:00:00,41.11,False,51.263
2020-04-12 18:00:00,17.037,False,15.931
2020-04-12 19:00:00,29.331,False,35.199
2020-04-12 20:00:00,32.804,False,34.908
2020-04-12 21:00:00,17.633,False,36.886
2020-04-12 22:00:00,54.974,False,21.811
2020-04-12 23:00:00,10.444,False,5.283
2020-04-13 00:00:00,10.251,False,19.967
2020-04-13 01:00:00,10.957,False,0.0
2020-04-13 02:00:00,0.0,False,11.061
2020-04-13 03:00:00,21.914,False,16.848
2020-04-13 04:00:00,5.126,False,5.865
2020-04-13 05:00:00,24.662,False,34.521
2020-04-13 06:00:00,67.231,True,56.949
2020-04-13 07:00:00,104.568,True,57.146
2020-04-13 08:00:00,102.918,True,64.505
2020-04-13 09:00:00,94.767,True,97.98
2020-04-13 10:00:00,90.268,True,59.332
2020-04-13 11:00:00,70.07,True,49.334
2020-04-13 12:00:00,60.206,False,77.476
2020-04-13 13:00:00,99.239,False,60.723
2020-04-13 14:00:00,112.897,False,104.19
2020-04-13 15:00:00,136.644,False,68.455
2020-04-13 16:00:00,76.359,False,75.373
2020-04-13 17:00:00,35.781,False,49.483
2020-04-13 18:00:00,61.764,False,80.114
2020-04-13 19:00:00,89.848,False,55.274
2020-04-13 20:00:00,47.825,False,70.267
2020-04-13 21:00:00,47.956,False,32.482
2020-04-13 22:00:00,22.084,False,37.041
2020-04-13 23:00:00,10.957,False,27.987
2020-04-14 00:00:00,12.477,False,18.096
2020-04-14 01:00:00,0.0,False,10.452
2020-04-14 02:00:00,10.834,False,5.226
2020-04-14 03:00:00,11.425,False,16.368
2020-04-14 04:00:00,15.9,False,11.142
2020-04-14 05:00:00,25.401,False,24.099
2020-04-14 06:00:00,46.239,False,56.416
2020-04-14 07:00:00,88.525,False,68.341
2020-04-14 08:00:00,85.739,False,78.536
2020-04-14 09:00:00,70.927,False,64.727
2020-04-14 10:00:00,47.267,False,61.822
2020-04-14 11:00:00,76.431,False,69.991
2020-04-14 12:00:00,78.436,False,45.958
2020-04-14 13:00:00,162.841,False,50.405
2020-04-14 14:00:00,116.586,False,124.409
2020-04-14 15:00:00,149.123,False,99.235
2020-04-14 16:00:00,66.971,False,60.867
2020-04-14 17:00:00,67.745,False,61.55
2020-04-14 18:00:00,63.962,False,55.137
2020-04-14 19:00:00,113.44,False,39.661
2020-04-14 20:00:00,85.568,False,63.654
2020-04-14 21:00:00,36.484,False,60.109
2020-04-14 22:00:00,48.736,False,25.2131
2020-04-14 23:00:00,10.132,False,7.3164
2020-04-15 00:00:00,61.723,False,11.121
2020-04-15 01:00:00,28.683,False,16.33
2020-04-15 02:00:00,11.078,False,11.121
2020-04-15 03:00:00,22.814,False,16.967
2020-04-15 04:00:00,29.708,False,22.453
2020-04-15 05:00:00,52.554,False,11.824
2020-04-15 06:00:00,44.923,False,52.824
2020-04-15 07:00:00,93.15,False,48.142
2020-04-15 08:00:00,137.128,False,79.901
2020-04-15 09:00:00,87.284,False,82.256
2020-04-15 10:00:00,115.216,False,60.545
2020-04-15 11:00:00,107.306,False,88.0528
2020-04-15 12:00:00,150.582,False,74.1181
2020-04-15 13:00:00,205.787,False,154.476
2020-04-15 14:00:00,162.133,False,73.893
2020-04-15 15:00:00,159.36,False,91.526
2020-04-15 16:00:00,100.654,False,73.539
2020-04-15 17:00:00,119.831,False,39.209
2020-04-15 18:00:00,119.566,False,60.615
2020-04-15 19:00:00,159.655,False,72.369
2020-04-15 20:00:00,103.308,False,53.506
2020-04-15 21:00:00,105.53,False,31.48
2020-04-15 22:00:00,91.858,False,23.099
2020-04-15 23:00:00,21.607,False,20.836
2020-04-16 00:00:00,61.723,False,5.192
2020-04-16 01:00:00,28.683,False,12.616
2020-04-16 02:00:00,11.078,False,0.0
2020-04-16 03:00:00,22.814,False,13.030600000000002
2020-04-16 04:00:00,29.708,False,0.0
2020-04-16 05:00:00,36.152,False,11.704
2020-04-16 06:00:00,36.146,False,35.543
2020-04-16 07:00:00,87.087,False,35.208
2020-04-16 08:00:00,101.59,False,31.763
2020-04-16 09:00:00,78.053,False,30.033
2020-04-16 10:00:00,115.216,False,13.186
2020-04-16 11:00:00,104.954,False,36.185
2020-04-16 12:00:00,42.318,False,34.035
2020-04-16 13:00:00,132.734,False,17.744
2020-04-16 14:00:00,173.705,False,38.935
2020-04-16 15:00:00,159.362,False,61.53
2020-04-16 16:00:00,100.655,False,21.498
2020-04-16 17:00:00,119.83,False,24.315
2020-04-16 18:00:00,113.711,False,36.851
2020-04-16 19:00:00,159.657,False,21.498
2020-04-16 20:00:00,85.749,False,17.618
2020-04-16 21:00:00,105.531,False,5.711200000000001
2020-04-16 22:00:00,86.058,False,24.756899999999998
2020-04-16 23:00:00,18.218,False,5.192
2020-04-17 00:00:00,26.129,False,16.775
2020-04-17 01:00:00,5.872,False,5.916
2020-04-17 02:00:00,5.204,False,0.0
2020-04-17 03:00:00,41.42,False,17.934
2020-04-17 04:00:00,33.23,False,5.916
2020-04-17 05:00:00,44.304,False,12.222
2020-04-17 06:00:00,29.757,False,29.324
2020-04-17 07:00:00,116.866,False,22.749
2020-04-17 08:00:00,102.233,False,16.668
2020-04-17 09:00:00,70.519,False,74.869
2020-04-17 10:00:00,73.504,False,23.19
2020-04-17 11:00:00,75.328,False,30.204
2020-04-17 12:00:00,161.022,False,29.241
2020-04-17 13:00:00,97.192,False,22.929
2020-04-17 14:00:00,162.293,False,45.403
2020-04-17 15:00:00,145.068,False,36.0602
2020-04-17 16:00:00,67.674,False,36.9824
2020-04-17 17:00:00,77.874,False,32.837
2020-04-17 18:00:00,79.765,False,19.231
2020-04-17 19:00:00,85.195,False,30.145500000000002
2020-04-17 20:00:00,53.389,False,13.1943
2020-04-17 21:00:00,72.954,False,19.6152
2020-04-17 22:00:00,52.738,False,23.2477
2020-04-17 23:00:00,22.743,False,33.203
2020-04-18 00:00:00,17.06,False,10.4
2020-04-18 01:00:00,5.897,False,5.912
2020-04-18 02:00:00,22.957,False,11.112
2020-04-18 03:00:00,5.897,False,5.2
2020-04-18 04:00:00,15.661,False,11.112
2020-04-18 05:00:00,16.429,False,21.513
2020-04-18 06:00:00,33.148,False,27.535
2020-04-18 07:00:00,34.044,False,18.151
2020-04-18 08:00:00,34.095,False,25.367
2020-04-18 09:00:00,58.438,False,19.504
2020-04-18 10:00:00,28.716,False,15.629
2020-04-18 11:00:00,39.618,False,42.652
2020-04-18 12:00:00,60.628,False,70.487
2020-04-18 13:00:00,113.727,False,61.469
2020-04-18 14:00:00,139.446,False,26.659600000000005
2020-04-18 15:00:00,78.162,False,64.07939999999999
2020-04-18 16:00:00,46.995,False,44.6743
2020-04-18 17:00:00,71.933,False,19.9591
2020-04-18 18:00:00,53.632,False,32.243
2020-04-18 19:00:00,80.744,False,16.312
2020-04-18 20:00:00,43.829,False,29.525
2020-04-18 21:00:00,40.573,False,33.118
2020-04-18 22:00:00,34.442,False,16.548
2020-04-18 23:00:00,15.798,False,31.201
2020-04-19 00:00:00,6.845,False,5.222
2020-04-19 01:00:00,0.0,False,5.883
2020-04-19 02:00:00,0.0,False,5.914
2020-04-19 03:00:00,0.0,False,0.0
2020-04-19 04:00:00,28.732,False,12.419
2020-04-19 05:00:00,0.0,False,11.828
2020-04-19 06:00:00,17.748,False,30.457
2020-04-19 07:00:00,0.0,False,17.444
2020-04-19 08:00:00,41.103,False,29.566
2020-04-19 09:00:00,22.968,False,22.241
2020-04-19 10:00:00,30.803,False,21.562
2020-04-19 11:00:00,54.138,False,19.48
2020-04-19 12:00:00,34.243,False,38.076
2020-04-19 13:00:00,45.832,False,36.99
2020-04-19 14:00:00,70.413,False,60.29
2020-04-19 15:00:00,63.112,False,35.0
2020-04-19 16:00:00,38.686,False,37.262
2020-04-19 17:00:00,29.407,False,41.11
2020-04-19 18:00:00,47.359,False,17.037
2020-04-19 19:00:00,29.694,False,29.331
2020-04-19 20:00:00,50.243,False,32.804
2020-04-19 21:00:00,22.341,False,17.633
2020-04-19 22:00:00,56.386,False,54.974
2020-04-19 23:00:00,17.551,False,10.444
2020-04-20 00:00:00,12.111,False,10.251
2020-04-20 01:00:00,11.07,False,10.957
2020-04-20 02:00:00,10.478,False,0.0
2020-04-20 03:00:00,11.921,False,21.914
2020-04-20 04:00:00,16.901,False,5.126
2020-04-20 05:00:00,35.392,False,24.662
2020-04-20 06:00:00,60.657,True,67.231
2020-04-20 07:00:00,91.783,True,104.568
2020-04-20 08:00:00,113.874,True,102.918
2020-04-20 09:00:00,36.253,True,94.767
2020-04-20 10:00:00,66.318,True,90.268
2020-04-20 11:00:00,123.731,True,70.07
2020-04-20 12:00:00,104.925,False,60.206
2020-04-20 13:00:00,168.586,False,99.239
2020-04-20 14:00:00,116.123,False,112.897
2020-04-20 15:00:00,191.352,False,150.3084
2020-04-20 16:00:00,67.789,False,53.451299999999996
2020-04-20 17:00:00,86.16,False,35.781
2020-04-20 18:00:00,122.206,False,61.764
2020-04-20 19:00:00,64.117,False,89.848
2020-04-20 20:00:00,114.773,False,47.825
2020-04-20 21:00:00,42.974,False,47.956
2020-04-20 22:00:00,49.804,False,22.084
2020-04-20 23:00:00,23.717,False,10.957
2020-04-21 00:00:00,30.599,False,12.477
2020-04-21 01:00:00,22.067,False,0.0
2020-04-21 02:00:00,15.785,False,10.834
2020-04-21 03:00:00,5.811,False,11.425
2020-04-21 04:00:00,22.008,False,15.9
2020-04-21 05:00:00,16.815,False,25.401
2020-04-21 06:00:00,77.499,False,46.239
2020-04-21 07:00:00,84.205,False,88.525
2020-04-21 08:00:00,66.131,False,85.739
2020-04-21 09:00:00,82.013,False,70.927
2020-04-21 10:00:00,90.106,False,47.267
2020-04-21 11:00:00,116.687,False,76.431
2020-04-21 12:00:00,150.619,False,78.436
2020-04-21 13:00:00,106.417,False,162.841
2020-04-21 14:00:00,143.422,False,116.586
2020-04-21 15:00:00,91.058,False,149.123
2020-04-21 16:00:00,51.613,False,66.971
2020-04-21 17:00:00,60.087,False,67.745
2020-04-21 18:00:00,75.464,False,63.962
2020-04-21 19:00:00,83.232,False,124.784
2020-04-21 20:00:00,44.023,False,59.8976
2020-04-21 21:00:00,67.721,False,36.484
2020-04-21 22:00:00,33.591,False,53.6096
2020-04-21 23:00:00,34.057,False,7.0924
2020-04-22 00:00:00,47.503,False,61.723
2020-04-22 01:00:00,29.086,False,28.683
2020-04-22 02:00:00,16.86,False,11.078
2020-04-22 03:00:00,44.652,False,22.814
2020-04-22 04:00:00,35.281,False,29.708
2020-04-22 05:00:00,29.741,False,52.554
2020-04-22 06:00:00,47.634,False,44.923
2020-04-22 07:00:00,126.876,False,93.15
2020-04-22 08:00:00,61.711,False,137.128
2020-04-22 09:00:00,115.879,False,87.284
2020-04-22 10:00:00,87.794,False,115.216
2020-04-22 11:00:00,122.562,False,118.0366
2020-04-22 12:00:00,149.106,False,105.4074
2020-04-22 13:00:00,147.465,False,226.36570000000003
2020-04-22 14:00:00,146.476,False,113.4931
2020-04-22 15:00:00,200.619,False,159.36
2020-04-22 16:00:00,106.736,False,100.654
2020-04-22 17:00:00,103.701,False,119.831
2020-04-22 18:00:00,121.291,False,119.566
2020-04-22 19:00:00,111.893,False,159.655
2020-04-22 20:00:00,73.681,False,113.63880000000002
2020-04-22 21:00:00,61.596,False,105.53
2020-04-22 22:00:00,51.242,False,64.3006
2020-04-22 23:00:00,11.042,False,21.607
2020-04-23 00:00:00,39.26,False,61.723
2020-04-23 01:00:00,43.268,False,28.683
2020-04-23 02:00:00,11.728,False,11.078
2020-04-23 03:00:00,11.728,False,22.814
2020-04-23 04:00:00,5.864,False,29.708
2020-04-23 05:00:00,11.132,False,36.152
2020-04-23 06:00:00,89.451,False,36.146
2020-04-23 07:00:00,120.661,False,87.087
2020-04-23 08:00:00,105.701,False,111.74900000000001
2020-04-23 09:00:00,113.999,False,54.6371
2020-04-23 10:00:00,137.05,False,126.7376
2020-04-23 11:00:00,73.457,False,104.954
2020-04-23 12:00:00,122.405,False,29.622599999999995
2020-04-23 13:00:00,139.181,False,146.00740000000002
2020-04-23 14:00:00,177.272,False,121.5935
2020-04-23 15:00:00,213.836,False,159.362
2020-04-23 16:00:00,127.731,False,100.655
2020-04-23 17:00:00,118.642,False,119.83
2020-04-23 18:00:00,108.085,False,113.711
2020-04-23 19:00:00,125.896,False,159.657
2020-04-23 20:00:00,123.054,False,85.749
2020-04-23 21:00:00,92.766,False,105.531
2020-04-23 22:00:00,92.387,False,86.058
2020-04-23 23:00:00,11.132,False,18.218
2020-04-24 00:00:00,17.166,False,26.129
2020-04-24 01:00:00,5.916,False,5.872
2020-04-24 02:00:00,28.998,False,5.204
2020-04-24 03:00:00,22.837,False,41.42
2020-04-24 04:00:00,17.742,False,33.23
2020-04-24 05:00:00,68.859,False,44.304
2020-04-24 06:00:00,53.884,False,29.757
2020-04-24 07:00:00,89.822,False,116.866
2020-04-24 08:00:00,167.668,False,102.233
2020-04-24 09:00:00,71.638,False,70.519
2020-04-24 10:00:00,90.134,False,73.504
2020-04-24 11:00:00,79.465,False,75.328
2020-04-24 12:00:00,118.801,False,161.022
2020-04-24 13:00:00,155.731,False,97.192
2020-04-24 14:00:00,241.306,False,162.293
2020-04-24 15:00:00,166.678,False,145.068
2020-04-24 16:00:00,68.865,False,67.674
2020-04-24 17:00:00,130.213,False,77.874
2020-04-24 18:00:00,128.911,False,79.765
2020-04-24 19:00:00,119.454,False,85.195
2020-04-24 20:00:00,94.277,False,53.389
2020-04-24 21:00:00,95.2,False,72.954
2020-04-24 22:00:00,32.002,False,52.738
2020-04-24 23:00:00,16.584,False,22.743
2020-04-25 00:00:00,57.447,False,17.06
2020-04-25 01:00:00,12.642,False,5.897
2020-04-25 02:00:00,29.306,False,22.957
2020-04-25 03:00:00,5.861,False,5.897
2020-04-25 04:00:00,11.139,False,15.661
2020-04-25 05:00:00,36.711,False,16.429
2020-04-25 06:00:00,22.862,False,33.148
2020-04-25 07:00:00,65.82,False,34.044
2020-04-25 08:00:00,51.853,False,34.095
2020-04-25 09:00:00,64.731,False,58.438
2020-04-25 10:00:00,63.517,False,28.716
2020-04-25 11:00:00,94.487,False,39.618
2020-04-25 12:00:00,57.061,False,60.628
2020-04-25 13:00:00,94.595,False,113.727
2020-04-25 14:00:00,93.289,False,139.446
2020-04-25 15:00:00,109.749,False,78.162
2020-04-25 16:00:00,67.662,False,46.995
2020-04-25 17:00:00,83.776,False,71.933
2020-04-25 18:00:00,74.231,False,53.632
2020-04-25 19:00:00,62.537,False,80.744
2020-04-25 20:00:00,68.004,False,43.829
2020-04-25 21:00:00,67.574,False,40.573
2020-04-25 22:00:00,62.305,False,34.442
2020-04-25 23:00:00,32.836,False,15.798
2020-04-26 00:00:00,11.859,False,6.845
2020-04-26 01:00:00,5.929,False,0.0
2020-04-26 02:00:00,0.0,False,0.0
2020-04-26 03:00:00,5.274,False,0.0
2020-04-26 04:00:00,5.929,False,28.732
2020-04-26 05:00:00,17.132,False,0.0
2020-04-26 06:00:00,23.981,False,17.748
2020-04-26 07:00:00,25.075,False,0.0
2020-04-26 08:00:00,18.461,False,45.213300000000004
2020-04-26 09:00:00,28.394,False,16.0776
2020-04-26 10:00:00,48.456,False,30.803
2020-04-26 11:00:00,47.462,False,54.138
2020-04-26 12:00:00,34.814,False,34.243
2020-04-26 13:00:00,35.895,False,45.832
2020-04-26 14:00:00,71.347,False,70.413
2020-04-26 15:00:00,93.019,False,63.112
2020-04-26 16:00:00,12.037,False,38.686
2020-04-26 17:00:00,11.877,False,29.407
2020-04-26 18:00:00,43.382,False,47.359
2020-04-26 19:00:00,47.984,False,29.694
2020-04-26 20:00:00,34.728,False,50.243
2020-04-26 21:00:00,36.526,False,22.341
2020-04-26 22:00:00,62.557,False,56.386
2020-04-26 23:00:00,0.0,False,17.551
2020-04-27 00:00:00,29.385,False,12.111
2020-04-27 01:00:00,11.103,False,11.07
2020-04-27 02:00:00,29.385,False,10.478
2020-04-27 03:00:00,11.103,False,11.921
2020-04-27 04:00:00,22.206,False,16.901
2020-04-27 05:00:00,56.915,False,35.392
2020-04-27 06:00:00,50.243,True,60.657
