ds,y,Lunes0_5,t-168Mod,Accup
2020-07-23 04:00:00,71.142,False,61.70569999999999,False
2020-07-23 05:00:00,134.99,False,132.612,False
2020-07-23 06:00:00,192.077,False,317.292,False
2020-07-23 07:00:00,433.89,False,614.9425,False
2020-07-23 08:00:00,470.853,False,397.702,False
2020-07-23 09:00:00,433.528,False,548.126,False
2020-07-23 10:00:00,550.363,False,290.0583,False
2020-07-23 11:00:00,533.39,False,503.663,False
2020-07-23 12:00:00,486.902,False,438.005,False
2020-07-23 13:00:00,505.456,False,708.255,False
2020-07-23 14:00:00,753.511,False,758.145,False
2020-07-23 15:00:00,561.559,False,618.334,False
2020-07-23 16:00:00,551.741,False,471.43109999999996,True
2020-07-23 17:00:00,550.686,False,720.242,False
2020-07-23 18:00:00,773.302,False,1000.9412500000001,False
2020-07-23 19:00:00,609.115,False,778.299,False
2020-07-23 20:00:00,654.365,False,404.9451,False
2020-07-23 21:00:00,386.472,False,471.44,False
2020-07-23 22:00:00,331.242,False,357.197,False
2020-07-23 23:00:00,202.452,False,262.337,False
2020-07-24 00:00:00,232.085,False,241.95625,False
2020-07-24 01:00:00,164.182,False,92.8634,False
2020-07-24 02:00:00,54.716,False,82.533,False
2020-07-24 03:00:00,59.005,False,71.253,False
2020-07-24 04:00:00,52.273,False,66.45,True
2020-07-24 05:00:00,82.571,False,134.728,False
2020-07-24 06:00:00,210.901,False,195.309,False
2020-07-24 07:00:00,300.831,False,419.647,False
2020-07-24 08:00:00,478.331,False,394.658,False
2020-07-24 09:00:00,418.092,False,466.861,True
2020-07-24 10:00:00,491.923,False,383.893,False
2020-07-24 11:00:00,619.147,False,514.609,False
2020-07-24 12:00:00,567.342,False,574.08125,False
2020-07-24 13:00:00,630.201,False,465.16119999999995,False
2020-07-24 14:00:00,596.929,False,691.492,True
2020-07-24 15:00:00,675.518,False,668.73,False
2020-07-24 16:00:00,602.38,False,495.237,True
2020-07-24 17:00:00,565.373,False,551.517,False
2020-07-24 18:00:00,553.071,False,649.98875,False
2020-07-24 19:00:00,691.102,False,492.84829999999994,True
2020-07-24 20:00:00,703.843,False,672.122,False
2020-07-24 21:00:00,503.017,False,546.568,True
2020-07-24 22:00:00,523.908,False,522.2574999999999,False
2020-07-24 23:00:00,235.842,False,221.613,False
2020-07-25 00:00:00,251.343,False,131.9976,False
2020-07-25 01:00:00,207.895,False,191.335,True
2020-07-25 02:00:00,141.621,False,79.876,False
2020-07-25 03:00:00,79.38,False,61.547,False
2020-07-25 04:00:00,52.678,False,98.565,False
2020-07-25 05:00:00,52.151,False,89.89125,False
2020-07-25 06:00:00,96.978,False,132.77,False
2020-07-25 07:00:00,149.297,False,50.934799999999996,False
2020-07-25 08:00:00,146.368,False,190.397,False
2020-07-25 09:00:00,198.388,False,212.845,False
2020-07-25 10:00:00,207.11,False,269.098,False
2020-07-25 11:00:00,352.751,False,286.207,False
2020-07-25 12:00:00,289.76,False,318.894,False
2020-07-25 13:00:00,315.527,False,376.985,False
2020-07-25 14:00:00,364.31,False,354.109,False
2020-07-25 15:00:00,239.599,False,332.136,False
2020-07-25 16:00:00,366.714,False,488.115,False
2020-07-25 17:00:00,277.1,False,325.646,True
2020-07-25 18:00:00,400.604,False,484.737,False
2020-07-25 19:00:00,414.209,False,364.92959999999994,False
2020-07-25 20:00:00,489.685,False,437.027,False
2020-07-25 21:00:00,514.348,False,471.154,False
2020-07-25 22:00:00,285.187,False,387.038,True
2020-07-25 23:00:00,194.658,False,181.246,False
2020-07-26 00:00:00,132.869,False,288.665,False
2020-07-26 01:00:00,189.837,False,257.355,False
2020-07-26 02:00:00,66.451,False,88.663,False
2020-07-26 03:00:00,77.992,False,57.837,False
2020-07-26 04:00:00,91.674,False,36.149,False
2020-07-26 05:00:00,77.654,False,102.061,False
2020-07-26 06:00:00,139.971,False,109.207,False
2020-07-26 07:00:00,95.618,False,82.858,False
2020-07-26 08:00:00,76.231,False,88.683,False
2020-07-26 09:00:00,197.101,False,170.988,False
2020-07-26 10:00:00,250.002,False,209.705,False
2020-07-26 11:00:00,294.788,False,266.707,False
2020-07-26 12:00:00,223.352,False,252.347,False
2020-07-26 13:00:00,267.593,False,326.963,False
2020-07-26 14:00:00,322.687,False,271.397,False
2020-07-26 15:00:00,205.031,False,271.763,False
2020-07-26 16:00:00,226.452,False,367.63624999999996,False
2020-07-26 17:00:00,255.253,False,215.85899999999998,False
2020-07-26 18:00:00,209.989,False,323.213,True
2020-07-26 19:00:00,306.849,False,371.45,False
2020-07-26 20:00:00,339.632,False,332.345,True
2020-07-26 21:00:00,341.554,False,245.399,False
2020-07-26 22:00:00,259.528,False,262.568,False
2020-07-26 23:00:00,102.183,False,136.376,False
2020-07-27 00:00:00,125.651,True,172.10000000000002,False
2020-07-27 01:00:00,87.409,True,104.195,True
2020-07-27 02:00:00,34.927,True,35.48,False
2020-07-27 03:00:00,51.783,True,52.627,False
2020-07-27 04:00:00,47.236,True,64.707,False
2020-07-27 05:00:00,87.062,True,124.955,True
